src_ip,dst_ip,src_port,dst_port,protocol,packet_size,timestamp
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.736354
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.736354
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.736354
152.53.246.111,10.52.21.225,9001,27546,TCP,9854,1773570565.736354
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.736354
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.736354
152.53.246.111,10.52.21.225,9001,27546,TCP,8454,1773570565.736354
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570565.736491
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.736534
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570565.736554
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.736569
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570565.736585
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.736597
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.736612
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.736621
152.53.246.111,10.52.21.225,9001,27546,TCP,12654,1773570565.745249
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.745249
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.745249
152.53.246.111,10.52.21.225,9001,27546,TCP,5654,1773570565.745249
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570565.745344
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.745410
10.52.21.225,152.53.246.111,27546,9001,TCP,1104,1773570565.745434
152.53.246.111,10.52.21.225,9001,27546,TCP,9854,1773570565.745496
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.745515
10.52.21.225,45.13.104.185,60901,9001,TCP,1454,1773570565.746269
10.52.21.225,45.13.104.185,60901,9001,TCP,262,1773570565.746269
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.748680
10.52.21.225,152.53.246.111,27546,9001,TCP,1104,1773570565.748745
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.749437
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.749468
152.53.246.111,10.52.21.225,9001,27546,TCP,4254,1773570565.749518
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.749535
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.750308
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.750338
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.750769
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.750795
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.757931
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.757998
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.758643
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570565.758676
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.758717
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.758743
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.759444
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.759464
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.759625
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.759643
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.760035
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.760057
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.760212
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570565.760236
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.763008
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.763008
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.763008
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.763075
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570565.763131
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.763702
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.763733
152.53.246.111,10.52.21.225,9001,27546,TCP,7054,1773570565.763775
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570565.764426
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.764875
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.764908
152.53.246.111,10.52.21.225,9001,27546,TCP,4254,1773570565.765427
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.765473
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.765724
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.765754
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.765803
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.765816
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.766409
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570565.766499
152.53.246.111,10.52.21.225,9001,27546,TCP,4254,1773570565.767177
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.767208
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.769399
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.769439
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.769488
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.769488
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570565.769511
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.770365
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.770393
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.778077
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.778146
152.53.246.111,10.52.21.225,9001,27546,TCP,4254,1773570565.778795
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.778831
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.781886
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570565.781920
152.53.246.111,10.52.21.225,9001,27546,TCP,19654,1773570565.798775
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.798852
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.802788
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570565.802855
152.53.246.111,10.52.21.225,9001,27546,TCP,15454,1773570565.802930
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.802959
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.803837
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570565.803876
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.810886
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.810960
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.811858
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.811858
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.811858
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570565.811925
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.811978
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.812016
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.812016
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.812016
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.812016
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570565.812041
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.812059
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.812069
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.812394
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570565.812429
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.812475
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.812493
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.814561
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.814622
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570565.814685
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.814704
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.819497
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.819497
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570565.819559
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.819635
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570565.819663
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.819717
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.819717
152.53.246.111,10.52.21.225,9001,27546,TCP,4254,1773570565.819717
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.819717
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.819717
152.53.246.111,10.52.21.225,9001,27546,TCP,7054,1773570565.819717
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.819717
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.819717
152.53.246.111,10.52.21.225,9001,27546,TCP,11254,1773570565.819717
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570565.819765
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.819788
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570565.819808
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.819826
10.52.21.225,152.53.246.111,27546,9001,TCP,66,1773570565.819842
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.819864
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.819882
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.820347
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570565.820377
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570565.824718
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570565.824791
10.52.21.225,45.13.104.185,60901,9001,TCP,1454,1773570565.986165
10.52.21.225,45.13.104.185,60901,9001,TCP,262,1773570565.986165
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570565.989630
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.989682
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.989742
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.989756
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570565.992501
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.992573
45.13.104.185,10.52.21.225,9001,60901,TCP,1248,1773570565.992664
45.13.104.185,10.52.21.225,9001,60901,TCP,54,1773570565.992664
45.13.104.185,10.52.21.225,9001,60901,TCP,54,1773570565.992664
45.13.104.185,10.52.21.225,9001,60901,TCP,54,1773570565.992664
45.13.104.185,10.52.21.225,9001,60901,TCP,22454,1773570565.992664
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.992732
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570565.993407
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.993457
45.13.104.185,10.52.21.225,9001,60901,TCP,4254,1773570565.993538
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570565.993569
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.993622
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.993640
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.993762
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.993800
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570565.994126
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.994177
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.994247
45.13.104.185,10.52.21.225,9001,60901,TCP,54,1773570565.994247
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.994291
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570565.994845
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.994893
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.994950
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.994967
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570565.995128
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.995161
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.995203
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.995215
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.995321
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.995348
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.995648
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.995674
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.995753
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.995778
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.995926
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.995957
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.996298
10.52.21.225,45.13.104.185,60901,9001,TCP,1104,1773570565.996339
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.996382
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.996402
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.996480
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.996502
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.996534
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.996545
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.997957
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.998002
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.998584
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.998618
45.13.104.185,10.52.21.225,9001,60901,TCP,5654,1773570565.998659
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.998676
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.998694
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.998699
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.998845
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.998861
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.998995
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.999008
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.999206
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.999240
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.999420
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.999443
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570565.999529
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570565.999548
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.000297
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570566.000297
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.000338
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570566.000370
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570566.000396
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570566.000408
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570566.000452
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570566.000477
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570566.000520
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570566.000533
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.003153
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.003197
45.13.104.185,10.52.21.225,9001,60901,TCP,15454,1773570566.003258
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570566.003258
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.003287
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570566.003302
10.52.21.225,45.13.104.185,60901,9001,TCP,1454,1773570566.003561
10.52.21.225,45.13.104.185,60901,9001,TCP,218,1773570566.003561
45.13.104.185,10.52.21.225,9001,60901,TCP,4254,1773570566.004438
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.004479
45.13.104.185,10.52.21.225,9001,60901,TCP,4254,1773570566.004532
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.004548
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.004645
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.004676
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.004822
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.004855
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.004974
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.004995
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.005121
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.005140
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.005247
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570566.005277
45.13.104.185,10.52.21.225,9001,60901,TCP,14054,1773570566.008323
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.008397
45.13.104.185,10.52.21.225,9001,60901,TCP,11254,1773570566.008489
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.008517
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570566.009462
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570566.009532
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.038858
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.038858
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.038932
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050511
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050511
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570566.050573
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.050711
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.050865
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051014
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051014
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.051036
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051111
45.13.104.185,10.52.21.225,9001,60901,TCP,5654,1773570566.051111
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570566.051224
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570566.051714
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.051747
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.051799
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.051815
45.13.104.185,10.52.21.225,9001,60901,TCP,4254,1773570566.056560
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.056632
45.13.104.185,10.52.21.225,9001,60901,TCP,26654,1773570566.056728
45.13.104.185,10.52.21.225,9001,60901,TCP,54,1773570566.056728
45.13.104.185,10.52.21.225,9001,60901,TCP,8454,1773570566.056728
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.056796
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.057336
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.057369
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.057476
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.057501
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.057580
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.057624
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570566.058382
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570566.058421
152.53.246.111,10.52.21.225,9001,27546,TCP,4254,1773570566.058470
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.058470
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570566.058506
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.058530
10.52.21.225,45.13.104.185,60901,9001,TCP,1454,1773570566.058640
10.52.21.225,45.13.104.185,60901,9001,TCP,1454,1773570566.058640
10.52.21.225,45.13.104.185,60901,9001,TCP,874,1773570566.058640
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570566.059110
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570566.059143
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570566.059196
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570566.059215
152.53.246.111,10.52.21.225,9001,27546,TCP,1160,1773570566.059380
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570566.059417
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.059461
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.059475
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570566.060352
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.060390
45.13.104.185,10.52.21.225,9001,60901,TCP,4254,1773570566.060442
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.060463
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.060493
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.060506
45.13.104.185,10.52.21.225,9001,60901,TCP,5654,1773570566.061770
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570566.061827
45.13.104.185,10.52.21.225,9001,60901,TCP,5654,1773570566.061888
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.061910
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570566.062054
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.062089
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.064026
10.52.21.225,45.13.104.185,60901,9001,TCP,590,1773570566.064068
45.13.104.185,10.52.21.225,9001,60901,TCP,4254,1773570566.064776
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.064809
45.13.104.185,10.52.21.225,9001,60901,TCP,5654,1773570566.064852
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570566.064852
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.064874
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570566.064891
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570566.065040
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570566.065062
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.066596
152.53.246.111,10.52.21.225,9001,27546,TCP,1454,1773570566.066596
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.066656
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570566.066706
152.53.246.111,10.52.21.225,9001,27546,TCP,8454,1773570566.066743
45.13.104.185,10.52.21.225,9001,60901,TCP,2854,1773570566.066743
10.52.21.225,152.53.246.111,27546,9001,TCP,54,1773570566.066772
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.066794
152.53.246.111,10.52.21.225,9001,27546,TCP,2854,1773570566.067093
10.52.21.225,152.53.246.111,27546,9001,TCP,590,1773570566.067137
45.13.104.185,10.52.21.225,9001,60901,TCP,1454,1773570566.067187
10.52.21.225,45.13.104.185,60901,9001,TCP,54,1773570566.067210
